:Product:20150312_Fujian，Huangmeishan,220kV Substation_GIC.txt
:Export:2015/12/24 153243  LocalTime
# Prepared by the NCEPU 
# 
# Units GIC_DATA = A
# The positive and negative features of current data represent current direction
#
#       Real-Time GIC Data
#       福建省宁德市寿宁县黄眉山 N27.3675E119.5335
# 

# UT Date           Time
# YR  MO   DA       HHMMSS            GIC_DATA
#-------------------------------------------------------------------------------------------
2015  03  17       061405      0.442957293
2015  03  17       061505      0.304490169
2015  03  17       061605      0.087035624
2015  03  17       061705      0.14933944
2015  03  17       061805      0.092319288
2015  03  17       061905      -0.157045918
2015  03  17       062005      -0.126750413
2015  03  17       062105      -0.128413424
2015  03  17       062205      0.034847239
2015  03  17       062305      -0.093919157
2015  03  17       062405      -0.194981571
2015  03  17       062505      -0.224011816
2015  03  17       062605      -0.232251005
2015  03  17       062705      -0.145677227
2015  03  17       062805      -0.229886055
2015  03  17       062906      -0.267297182
2015  03  17       063006      -0.124130745
2015  03  17       063106      -0.169853726
2015  03  17       063206      -0.178620413
2015  03  17       063306      -0.0607367
2015  03  17       063406      -0.116034421
2015  03  17       063506      -0.288234673
2015  03  17       063606      -0.285993901
2015  03  17       063706      -0.260831477
2015  03  17       063806      -0.162479871
2015  03  17       063906      -0.322895302
2015  03  17       064006      -0.352638545
2015  03  17       064106      -0.321387087
2015  03  17       064206      -0.210165676
2015  03  17       064306      -0.157121685
2015  03  17       064406      -0.169193892
2015  03  17       064506      -0.274893094
2015  03  17       064606      -0.240372969
2015  03  17       064706      -0.257685801
2015  03  17       064806      -0.343155144
2015  03  17       064906      -0.309996666
2015  03  17       065006      -0.353281777
2015  03  17       065106      -0.177638072
2015  03  17       065206      0.201774773
2015  03  17       065306      -0.30209765
2015  03  17       065406      -0.552249088
2015  03  17       065506      -0.406759704
2015  03  17       065606      -0.255217534
2015  03  17       065706      -0.179297509
2015  03  17       065806      -0.206881353
2015  03  17       065906      -0.361811026
2015  03  17       070006      -0.349846677
2015  03  17       070106      -0.404048533
2015  03  17       070206      -0.573067724
2015  03  17       070306      -0.483629487
2015  03  17       070406      -0.228271549
2015  03  17       070506      -0.128756169
2015  03  17       070606      -0.19768109
2015  03  17       070706      -0.427498949
2015  03  17       070806      -0.352980312
2015  03  17       070906      -0.259976675
2015  03  17       071006      -0.300213968
2015  03  17       071106      -0.238710631
2015  03  17       071206      -0.134240123
2015  03  17       071306      -0.250435582
2015  03  17       071406      -0.236421645
2015  03  17       071506      -0.244567554
2015  03  17       071606      -0.181986975
2015  03  17       071706      -0.236062751
2015  03  17       071806      -0.250192076
2015  03  17       071906      -0.144750151
2015  03  17       072006      -0.112003095
2015  03  17       072106      -0.183137336
2015  03  17       072206      -0.202682147
2015  03  17       072306      -0.255465052
2015  03  17       072406      -0.249089347
2015  03  17       072506      -0.272798677
2015  03  17       072606      -0.32312682
2015  03  17       072706      -0.279989931
2015  03  17       072806      -0.333059644
2015  03  17       072906      -0.394242539
2015  03  17       073006      -0.3136496
2015  03  17       073106      -0.393079699
2015  03  17       073206      -0.379504799
2015  03  17       073306      -0.374744395
2015  03  17       073406      -0.523818888
2015  03  17       073506      -0.724078999
2015  03  17       073606      -0.527952711
2015  03  17       073706      -0.561894758
2015  03  17       073806      -0.728121225
2015  03  17       073906      -0.656869046
2015  03  17       074006      -0.568512058
2015  03  17       074106      -0.648373271
2015  03  17       074206      -0.665927078
2015  03  17       074306      -0.693095569
2015  03  17       074406      -0.599064327
2015  03  17       074506      -0.596994708
2015  03  17       074606      -0.578784296
2015  03  17       074706      -0.646769353
2015  03  17       074806      -0.653979779
2015  03  17       074906      -0.667419362
2015  03  17       075006      -0.652312548
2015  03  17       075106      -0.742332058
2015  03  17       075206      -0.823714129
2015  03  17       075306      -0.910517872
2015  03  17       075406      -0.885890606
2015  03  17       075506      -0.955625055
2015  03  17       075606      -0.994746237
2015  03  17       075706      -0.999740039
2015  03  17       075806      -1.0038125
2015  03  17       075906      -1.001576999
2015  03  17       080006      -0.982140433
2015  03  17       080106      -0.975171915
2015  03  17       080206      -0.884696385
2015  03  17       080306      -0.827819342
2015  03  17       080406      -0.711764209
2015  03  17       080506      -0.762522702
2015  03  17       080606      -0.838323418
2015  03  17       080706      -0.815169809
2015  03  17       080806      -0.754933667
2015  03  17       080906      -0.699168331
2015  03  17       081006      -0.587291861
2015  03  17       081106      -0.557562981
2015  03  17       081206      -0.526285682
2015  03  17       081306      -0.662942574
2015  03  17       081406      -0.659833141
2015  03  17       081506      -0.525393879
2015  03  17       081606      -0.440348851
2015  03  17       081706      -0.46473968
2015  03  17       081806      -0.362516869
2015  03  17       081906      -0.354050458
2015  03  17       082006      -0.427535029
2015  03  17       082106      -0.422397819
2015  03  17       082206      -0.513534921
2015  03  17       082306      -0.579170898
2015  03  17       082406      -0.690383736
2015  03  17       082506      -0.706291636
2015  03  17       082606      -0.744859648
2015  03  17       082706      -0.738509527
2015  03  17       082806      -0.734368221
2015  03  17       082906      -0.697272821
2015  03  17       083006      -0.706312313
2015  03  17       083106      -0.65612241
2015  03  17       083206      -0.589399376
2015  03  17       083306      -0.67876999
2015  03  17       083406      -0.630403954
2015  03  17       083506      -0.65088499
2015  03  17       083606      -0.613257682
2015  03  17       083706      -0.598690915
2015  03  17       083806      -0.54043977
2015  03  17       083906      -0.520134586
2015  03  17       084006      -0.490106287
2015  03  17       084106      -0.520769628
2015  03  17       084206      -0.600630344
2015  03  17       084306      -0.640606788
2015  03  17       084406      -0.684707475
2015  03  17       084506      -0.745088083
2015  03  17       084606      -0.836614192
2015  03  17       084706      -0.875534291
2015  03  17       084806      -0.843958652
2015  03  17       084906      -0.749284414
2015  03  17       085006      -0.650240192
2015  03  17       085106      -0.535213487
2015  03  17       085206      -0.446354909
2015  03  17       085306      -0.480635675
2015  03  17       085406      -0.399720223
2015  03  17       085506      -0.252618912
2015  03  17       085606      -0.234049078
2015  03  17       085706      -0.243802422
2015  03  17       085806      -0.320006687
2015  03  17       085906      -0.411413754
2015  03  17       090006      -0.402686742
2015  03  17       090106      -0.455951971
2015  03  17       090206      -0.507367832
2015  03  17       090306      -0.596269634
2015  03  17       090406      -0.482942456
2015  03  17       090506      -0.52317381
2015  03  17       090606      -0.518025253
2015  03  17       090706      -0.524930981
2015  03  17       090806      -0.524227394
2015  03  17       090906      -0.552108565
2015  03  17       091006      -0.531770698
2015  03  17       091106      -0.628609566
2015  03  17       091206      -0.625727174
2015  03  17       091306      -0.474020388
2015  03  17       091406      -0.435742564
2015  03  17       091506      -0.502475236
2015  03  17       091606      -0.540382212
2015  03  17       091706      -0.57011303
2015  03  17       091806      -0.559857321
2015  03  17       091906      -0.60898427
2015  03  17       092006      -0.579636118
2015  03  17       092106      -0.522032736
2015  03  17       092206      -0.377516329
2015  03  17       092306      -0.41595255
2015  03  17       092406      -0.398888108
2015  03  17       092506      -0.546051531
2015  03  17       092606      -0.639518015
2015  03  17       092706      -0.727582087
2015  03  17       092806      -0.626457743
2015  03  17       092906      -0.681470388
2015  03  17       093006      -0.633153543
2015  03  17       093106      -0.663482811
2015  03  17       093206      -0.64988622
2015  03  17       093306      -0.67970579
2015  03  17       093406      -0.700701833
2015  03  17       093506      -0.70562109
2015  03  17       093606      -0.734285095
2015  03  17       093706      -0.855640051
2015  03  17       093806      -0.953254582
2015  03  17       093906      -0.90461316
2015  03  17       094006      -0.967735105
2015  03  17       094106      -0.954034526
2015  03  17       094206      -1.083074169
2015  03  17       094306      -1.038840369
2015  03  17       094406      -0.946090285
2015  03  17       094506      -0.911791657
2015  03  17       094606      -0.854619217
2015  03  17       094706      -0.794929183
2015  03  17       094806      -0.74395888
2015  03  17       094907      -0.663414744
2015  03  17       095007      -0.5951381
2015  03  17       095107      -0.511172969
2015  03  17       095207      -0.418334887
2015  03  17       095307      -0.344702835
2015  03  17       095407      -0.275063354
2015  03  17       095507      -0.202488712
2015  03  17       095607      -0.125586737
2015  03  17       095707      -0.106353856
2015  03  17       095807      -0.047723598
2015  03  17       095907      -0.012355347
2015  03  17       100007      -0.040491359
2015  03  17       100107      -0.067992231
2015  03  17       100207      -0.059566715
2015  03  17       100307      -0.070656513
2015  03  17       100407      -0.035446958
2015  03  17       100507      -0.030979344
2015  03  17       100607      -0.096787453
2015  03  17       100707      -0.022368031
2015  03  17       100807      0.061500469
2015  03  17       100907      0.032154304
2015  03  17       101007      0.115437062
2015  03  17       101107      0.182334451
2015  03  17       101207      0.095344267
2015  03  17       101307      0.123652857
2015  03  17       101407      0.135078794
2015  03  17       101507      0.109699469
2015  03  17       101607      0.131554022
2015  03  17       101707      0.073223423
2015  03  17       101807      0.049875028
2015  03  17       101907      0.101867664
2015  03  17       102007      0.090835576
2015  03  17       102107      0.02819594
2015  03  17       102207      -0.034548463
2015  03  17       102307      0.048783218
2015  03  17       102407      -0.025146977
2015  03  17       102507      -0.124832978
2015  03  17       102607      -0.026399336
2015  03  17       102707      -0.030970588
2015  03  17       102807      -0.139015351
2015  03  17       102907      -0.052698742
2015  03  17       103007      -0.049444143
2015  03  17       103107      -0.058575123
2015  03  17       103207      -0.052519099
2015  03  17       103307      -0.068188021
2015  03  17       103407      -0.0457091
2015  03  17       103507      -0.035610154
2015  03  17       103607      -0.061701917
2015  03  17       103707      -0.078462477
2015  03  17       103807      -0.112650452
2015  03  17       103907      -0.092789596
2015  03  17       104007      -0.005978828
2015  03  17       104107      0.09154077
2015  03  17       104207      0.040243553
2015  03  17       104307      0.006930793
2015  03  17       104407      0.089129179
2015  03  17       104507      0.042973888
2015  03  17       104607      0.113164925
2015  03  17       104707      0.093155956
2015  03  17       104807      0.147849078
2015  03  17       104907      0.177815133
2015  03  17       105007      0.194369975
2015  03  17       105107      0.234124964
2015  03  17       105207      0.264348582
2015  03  17       105307      0.252220598
2015  03  17       105407      0.209693415
2015  03  17       105507      0.197031167
2015  03  17       105607      0.125172538
2015  03  17       105707      0.106752975
2015  03  17       105807      0.073293155
2015  03  17       105907      0.048732883
2015  03  17       110007      0.039568291
2015  03  17       110107      0.06165386
2015  03  17       110207      0.099675579
2015  03  17       110307      0.095495878
2015  03  17       110407      0.133650141
2015  03  17       110507      0.152706445
2015  03  17       110607      0.156949647
2015  03  17       110707      0.071018573
2015  03  17       110807      0.026216383
2015  03  17       110907      0.02364212
2015  03  17       111007      0.042456776
2015  03  17       111107      0.033360872
2015  03  17       111207      -0.045413691
2015  03  17       111307      -0.088269066
2015  03  17       111407      -0.084604103
2015  03  17       111507      -0.14271298
2015  03  17       111607      -0.004053531
2015  03  17       111707      -0.004158105
2015  03  17       111807      -0.066637297
2015  03  17       111907      -0.089628508
2015  03  17       112007      -0.064417824
2015  03  17       112107      -0.013489255
2015  03  17       112207      0.037948012
2015  03  17       112307      0.10008777
2015  03  17       112407      0.107368981
2015  03  17       112507      0.042121265
2015  03  17       112607      0.006163675
2015  03  17       112707      -0.06899099
2015  03  17       112807      -0.082109064
2015  03  17       112907      -0.104242439
2015  03  17       113007      -0.132868193
2015  03  17       113107      -0.183682835
2015  03  17       113207      -0.214816123
2015  03  17       113307      -0.215808691
2015  03  17       113407      -0.240320716
2015  03  17       113507      -0.180661676
2015  03  17       113607      -0.20728398
2015  03  17       113707      -0.194487361
2015  03  17       113807      -0.179321361
2015  03  17       113907      -0.243425191
2015  03  17       114007      -0.311982644
2015  03  17       114107      -0.328267982
2015  03  17       114207      -0.216990642
2015  03  17       114307      -0.231465155
2015  03  17       114407      -0.299287475
2015  03  17       114507      -0.362557919
2015  03  17       114607      -0.350879121
2015  03  17       114707      -0.389508118
2015  03  17       114807      -0.275542789
2015  03  17       114907      -0.273425209
2015  03  17       115007      -0.367502865
2015  03  17       115107      -0.349267287
2015  03  17       115207      -0.309867306
2015  03  17       115307      -0.270386093
2015  03  17       115407      -0.263831814
2015  03  17       115507      -0.255109994
2015  03  17       115607      -0.222932893
2015  03  17       115707      -0.144124633
2015  03  17       115807      -0.164970822
2015  03  17       115907      -0.159274295
2015  03  17       120007      -0.296340654
2015  03  17       120107      -0.220895554
2015  03  17       120207      -0.181122172
2015  03  17       120307      -0.07491235
2015  03  17       120407      -0.039350126
2015  03  17       120507      -0.039293057
2015  03  17       120607      -0.046952887
2015  03  17       120707      -0.000134499
2015  03  17       120807      -0.114844124
2015  03  17       120907      -0.336006331
2015  03  17       121007      -0.662556511
2015  03  17       121107      -0.816236105
2015  03  17       121207      -0.604156549
2015  03  17       121307      -0.287801401
2015  03  17       121407      -0.232374054
2015  03  17       121507      -0.320416735
2015  03  17       121607      -0.176755061
2015  03  17       121707      -0.096123482
2015  03  17       121807      -0.088261857
2015  03  17       121907      -0.196648553
2015  03  17       122007      -0.29968753
2015  03  17       122107      -0.412431709
2015  03  17       122207      -0.482230554
2015  03  17       122307      -0.48949022
2015  03  17       122407      -0.407747746
2015  03  17       122507      -0.354674959
2015  03  17       122607      -0.29019183
2015  03  17       122707      -0.205358092
2015  03  17       122807      -0.207441492
2015  03  17       122907      -0.20591927
2015  03  17       123007      -0.197325463
2015  03  17       123107      -0.169143309
2015  03  17       123207      -0.220143228
2015  03  17       123307      -0.398734235
2015  03  17       123407      -0.645677908
2015  03  17       123507      -0.630959485
2015  03  17       123607      -0.498694884
