:Product:20160301_Fujian_Huangmeishan_220kV_GIC.txt
:Export:2016/08/06 230820  LocalTime
# Prepared by the NCEPU 
# 
# Units GIC_DATA = A
# The positive and negative features of current data represent current direction
#
#       Real-Time GIC Data
#       福建省宁德市寿宁县黄眉山 N27.3675E119.5335
# 

# UT Date           Time
# YR  MO   DA       HHMMSS            GIC_DATA
#-------------------------------------------------------------------------------------------
2016  03  06       120600      0.015279
2016  03  06       120700      -0.01507
2016  03  06       120800      -0.011454
2016  03  06       120900      -0.037404
2016  03  06       121000      -0.039932
2016  03  06       121100      -0.048806
2016  03  06       121200      -0.022097
2016  03  06       121300      -0.035256
2016  03  06       121400      -0.0090726
2016  03  06       121500      -0.028578
2016  03  06       121600      -0.019492
2016  03  06       121700      -0.038109
2016  03  06       121800      -0.021071
2016  03  06       121900      -0.045647
2016  03  06       122000      -0.044523
2016  03  06       122100      -0.066071
2016  03  06       122200      -0.049924
2016  03  06       122300      -0.063663
2016  03  06       122400      -0.052033
2016  03  06       122500      -0.064791
2016  03  06       122600      -0.031954
2016  03  06       122700      0.0014478
2016  03  06       122800      0.00030764
2016  03  06       122900      0.0020335
2016  03  06       123000      0.012612
2016  03  06       123100      -0.018662
2016  03  06       123200      -0.0010102
2016  03  06       123300      -0.011829
2016  03  06       123400      -0.0032126
2016  03  06       123500      0.052091
2016  03  06       123600      0.06158
2016  03  06       123700      0.0711
2016  03  06       123800      0.071029
2016  03  06       123900      0.04003
2016  03  06       124000      0.051072
2016  03  06       124100      0.014088
2016  03  06       124200      -0.0051041
2016  03  06       124300      -0.057225
2016  03  06       124400      -0.11039
2016  03  06       124500      -0.12954
2016  03  06       124600      -0.078606
2016  03  06       124700      -0.037314
2016  03  06       124800      0.019424
2016  03  06       124900      0.18241
2016  03  06       125000      0.27428
2016  03  06       125100      0.30184
2016  03  06       125200      0.27595
2016  03  06       125300      0.15829
2016  03  06       125400      0.10412
2016  03  06       125500      -0.01087
2016  03  06       125600      -0.013544
2016  03  06       125700      -0.089964
2016  03  06       125800      -0.19724
2016  03  06       125900      -0.28259
2016  03  06       130000      -0.29795
2016  03  06       130100      -0.29758
2016  03  06       130200      -0.20663
2016  03  06       130300      -0.13828
2016  03  06       130400      -0.069515
2016  03  06       130500      -0.056163
2016  03  06       130600      -0.012871
2016  03  06       130700      -0.0095506
2016  03  06       130800      0.038398
2016  03  06       130900      -0.01097
2016  03  06       131000      0.009286
2016  03  06       131100      0.097707
2016  03  06       131200      0.10809
2016  03  06       131300      0.076547
2016  03  06       131400      0.12791
2016  03  06       131500      0.17591
2016  03  06       131600      0.21649
2016  03  06       131700      0.20012
2016  03  06       131800      0.20143
2016  03  06       131900      0.19513
2016  03  06       132000      0.22136
2016  03  06       132100      0.20462
2016  03  06       132200      0.21024
2016  03  06       132300      0.16156
2016  03  06       132400      0.21313
2016  03  06       132500      0.16788
2016  03  06       132600      0.099728
2016  03  06       132700      0.04178
2016  03  06       132800      0.052794
2016  03  06       132900      0.026948
2016  03  06       133000      0.041762
2016  03  06       133100      0.04823
2016  03  06       133200      0.032949
2016  03  06       133300      0.0016327
2016  03  06       133400      -0.0050702
2016  03  06       133500      -0.05054
2016  03  06       133600      -0.00374
2016  03  06       133700      -0.0086454
